PSZ2 G086.54-26.67	 86.5412530	-26.6763476
PSZ2 G086.58+73.11	 86.5828029	 73.1112844
PSZ2 G086.62+30.26	 86.6215285	 30.2642125
PSZ2 G086.73-61.16	 86.7318594	-61.1653779
PSZ2 G086.85-81.39	 86.8586712	-81.3969243
PSZ2 G086.93+53.18	 86.9379555	 53.1899104
PSZ2 G087.03-57.37	 87.0372645	-57.3741175
PSZ2 G087.03+22.49	 87.0382276	 22.4931901
PSZ2 G087.25-41.86	 87.2535395	-41.8615431
PSZ2 G087.39-34.58	 87.3911313	-34.5892183
PSZ2 G087.39+50.92	 87.3967392	 50.9292507
PSZ2 G087.44-21.56	 87.4480760	-21.5616054
PSZ2 G088.53+41.18	 88.5371804	 41.1866912
PSZ2 G088.83-12.99	 88.8392938	-12.9913911
PSZ2 G088.98+55.07	 88.9883354	 55.0755899
PSZ2 G089.06-11.79	 89.0624498	-11.7910127
PSZ2 G089.39+69.36	 89.3915787	 69.3656104
PSZ2 G089.46-58.09	 89.4688679	-58.0972011
PSZ2 G089.52+62.34	 89.5248507	 62.3498930
PSZ2 G089.81-39.56	 89.8142008	-39.5662897
PSZ2 G089.99-43.91	 89.9938876	-43.9176252
PSZ2 G090.04+34.09	 90.0422786	 34.0986999
PSZ2 G090.12-13.87	 90.1228072	-13.8706637
PSZ2 G090.62+33.52	 90.6205438	 33.5264224
PSZ2 G090.66-52.34	 90.6682335	-52.3462460
PSZ2 G091.27-38.62	 91.2746524	-38.6201665
PSZ2 G091.40-51.01	 91.4089716	-51.0136179
PSZ2 G091.56+08.50	 91.5625457	  8.5063959
PSZ2 G091.79-27.00	 91.7954481	-27.0029248
PSZ2 G091.83+26.11	 91.8302473	 26.1165782
PSZ2 G092.11-33.73	 92.1185150	-33.7354272
PSZ2 G092.16-66.01	 92.1605088	-66.0160632
PSZ2 G092.30-55.75	 92.3034643	-55.7584657
PSZ2 G092.34+14.22	 92.3466064	 14.2217581
PSZ2 G092.46-35.22	 92.4651628	-35.2239689
PSZ2 G092.64+20.78	 92.6450479	 20.7863942
PSZ2 G092.69+59.92	 92.6965758	 59.9273294
PSZ2 G092.71+73.46	 92.7196201	 73.4601808
PSZ2 G093.04-32.38	 93.0485686	-32.3874140
PSZ2 G093.41-16.26	 93.4198646	-16.2689325
PSZ2 G093.42-43.21	 93.4236023	-43.2185580
PSZ2 G093.71-30.90	 93.7137838	-30.9053034
PSZ2 G093.92+34.92	 93.9295963	 34.9297067
PSZ2 G093.93-82.22	 93.9372860	-82.2233802
PSZ2 G093.94+13.75	 93.9405278	 13.7579244
PSZ2 G093.94-38.82	 93.9407018	-38.8229433
PSZ2 G094.00+27.41	 94.0084943	 27.4184999
PSZ2 G094.31-11.31	 94.3199537	-11.3198321
PSZ2 G094.44+36.13	 94.4402171	 36.1349547
PSZ2 G094.46-69.65	 94.4637838	-69.6584039
PSZ2 G094.56+51.03	 94.5683627	 51.0302410
PSZ2 G094.61-41.24	 94.6138438	-41.2464458
PSZ2 G094.69+26.36	 94.6976945	 26.3630710
PSZ2 G095.00-37.14	 95.0008446	-37.1470595
PSZ2 G095.22+67.41	 95.2280137	 67.4145110
PSZ2 G095.29+44.13	 95.2928120	 44.1318160
PSZ2 G095.39+14.43	 95.3926386	 14.4324399
PSZ2 G095.49+16.41	 95.4955181	 16.4183516
PSZ2 G095.65-50.01	 95.6598319	-50.0175666
PSZ2 G095.75-11.16	 95.7585548	-11.1607677
PSZ2 G096.10+12.46	 96.1005340	 12.4636094
PSZ2 G096.14+56.24	 96.1489481	 56.2469285
PSZ2 G096.43-20.89	 96.4322258	-20.8930111
PSZ2 G096.77-50.29	 96.7762195	-50.2933833
PSZ2 G096.78-50.20	 96.7833895	-50.2007035
PSZ2 G096.83+52.49	 96.8396826	 52.4911687
PSZ2 G096.88+24.18	 96.8836800	 24.1808146
PSZ2 G096.99-53.64	 96.9935698	-53.6443151
PSZ2 G097.15+39.20	 97.1502866	 39.2089863
PSZ2 G097.37-17.11	 97.3783518	-17.1187129
PSZ2 G097.52+51.70	 97.5232026	 51.7068405
PSZ2 G097.52-14.89	 97.5268915	-14.8934827
PSZ2 G097.72+38.12	 97.7275344	 38.1276663
PSZ2 G097.78+46.95	 97.7834114	 46.9561037
PSZ2 G097.94+19.43	 97.9441381	 19.4370600
PSZ2 G098.10+30.30	 98.1049473	 30.3094534
PSZ2 G098.30-41.15	 98.3044922	-41.1577557
PSZ2 G098.38+77.22	 98.3892912	 77.2278685
PSZ2 G098.39+57.68	 98.3958623	 57.6854974
PSZ2 G098.44+56.59	 98.4464535	 56.5934184
PSZ2 G098.62+51.76	 98.6207444	 51.7650135
PSZ2 G098.64+23.20	 98.6458814	 23.2099160
PSZ2 G098.67-07.04	 98.6794065	 -7.0425204
PSZ2 G098.75-28.63	 98.7590712	-28.6349764
PSZ2 G098.97+24.86	 98.9712834	 24.8618821
PSZ2 G099.24+42.54	 99.2491406	 42.5433047
PSZ2 G099.30+20.92	 99.3096979	 20.9227893
PSZ2 G099.38+25.19	 99.3826708	 25.1979681
PSZ2 G099.48+55.60	 99.4845451	 55.6051528
PSZ2 G099.48+37.72	 99.4885929	 37.7296316
PSZ2 G099.55+34.23	 99.5507463	 34.2377751
PSZ2 G099.57-58.64	 99.5754018	-58.6401340
PSZ2 G099.62+14.86	 99.6281335	 14.8625238
PSZ2 G099.86+58.45	 99.8667429	 58.4569136
PSZ2 G100.04+23.73	100.0451029	 23.7374318
PSZ2 G100.07+17.06	100.0793569	 17.0656339
PSZ2 G100.14+41.67	100.1422702	 41.6759005
PSZ2 G100.22-29.64	100.2261841	-29.6408217
