PSZ2 G200.82+27.42
PSZ2 G255.52-35.66
PSZ2 G147.88+53.24
PSZ2 G286.75-37.35
PSZ2 G263.14-23.41
PSZ2 G266.04-21.25
PSZ2 G286.62-31.24
PSZ2 G212.93-54.04
PSZ2 G309.43-72.86
PSZ2 G188.33-34.98
PSZ2 G226.18+76.79
PSZ2 G254.08-58.45
PSZ2 G250.89-36.24
PSZ2 G224.82+13.62
PSZ2 G270.63-35.67
PSZ2 G260.85-62.19
PSZ2 G323.39+81.61
PSZ2 G132.54-42.16
PSZ2 G226.15+09.02
PSZ2 G157.43+30.34
PSZ2 G212.82-84.04
PSZ2 G104.30-48.99
PSZ2 G140.63+29.45
PSZ2 G230.73+27.70
PSZ2 G186.50-13.45
PSZ2 G267.55+09.14
PSZ2 G073.38-80.01
PSZ2 G113.91-37.01
PSZ2 G195.03-79.43
PSZ2 G244.68+08.63
PSZ2 G282.11+38.61
PSZ2 G190.61+66.46
PSZ2 G250.43-41.42
PSZ2 G287.54+58.63
PSZ2 G322.77+59.52
PSZ2 G312.94+55.38
PSZ2 G254.46-14.44
PSZ2 G205.05-62.95
PSZ2 G318.25+73.24
PSZ2 G213.30+50.99
PSZ2 G301.90+20.17
PSZ2 G168.33+69.73
PSZ2 G163.22-26.48
PSZ2 G157.63+78.02
PSZ2 G205.90+73.76
PSZ2 G133.60+69.04
PSZ2 G193.90+09.41
